Word scores
    986. teach (score=0.1490)
    987. hedge (score=0.1489)
    988. irked (score=0.1489)
    989. cutie (score=0.1489)
    990. coach (score=0.1488)
    991. sowed (score=0.1488)
    992. chide (score=0.1488)
    993. orals (score=0.1487)
    994. nares (score=0.1487)
    995. fibre (score=0.1486)
    996. faxer (score=0.1486)
    997. lodge (score=0.1485)
    998. irony (score=0.1485)
    999. ceded (score=0.1485)
   1000. motel (score=0.1484)
   1001. urges (score=0.1484)
   1002. hoard (score=0.1484)
   1003. layer (score=0.1484)
   1004. hotel (score=0.1484)
   1005. faker (score=0.1484)
   1006. crook (score=0.1484)
   1007. chart (score=0.1484)
   1008. feuar (score=0.1483)
   1009. froth (score=0.1482)
   1010. seven (score=0.1482)
   1011. harem (score=0.1482)
   1012. laver (score=0.1482)
   1013. trays (score=0.1481)
   1014. alert (score=0.1481)
   1015. purge (score=0.1481)
   1016. noble (score=0.1480)
   1017. meaty (score=0.1480)
   1018. bogey (score=0.1479)
   1019. feist (score=0.1479)
   1020. deist (score=0.1479)
   1021. laxer (score=0.1478)
   1022. torah (score=0.1478)
   1023. plebe (score=0.1477)
   1024. glebe (score=0.1477)
   1025. beach (score=0.1477)
   1026. laker (score=0.1477)
   1027. rates (score=0.1476)
   1028. filet (score=0.1476)
   1029. swipe (score=0.1476)
   1030. tarry (score=0.1476)
   1031. rebar (score=0.1474)
   1032. macer (score=0.1474)
   1033. halve (score=0.1473)
   1034. totes (score=0.1473)
   1035. seers (score=0.1473)
   1036. riser (score=0.1473)
   1037. abuse (score=0.1473)
   1038. aster (score=0.1473)
   1039. sizer (score=0.1473)
   1040. verst (score=0.1472)
   1041. grams (score=0.1472)
   1042. prams (score=0.1472)
   1043. goest (score=0.1472)
   1044. vower (score=0.1471)
   1045. groin (score=0.1471)
   1046. stair (score=0.1471)
   1047. alder (score=0.1471)
   1048. cagey (score=0.1470)
   1049. rewed (score=0.1470)
   1050. frosh (score=0.1469)
   1051. brays (score=0.1469)
   1052. bated (score=0.1468)
   1053. bluer (score=0.1467)
   1054. moray (score=0.1467)
   1055. toady (score=0.1467)
   1056. trend (score=0.1467)
   1057. bravo (score=0.1466)
   1058. poled (score=0.1466)
   1059. acute (score=0.1466)
   1060. crits (score=0.1466)
   1061. doted (score=0.1466)
   1062. cedar (score=0.1465)
   1063. maple (score=0.1464)
   1064. cress (score=0.1464)
   1065. twine (score=0.1463)
   1066. rider (score=0.1463)
   1067. roped (score=0.1463)
   1068. coned (score=0.1463)
   1069. rooty (score=0.1463)
   1070. meted (score=0.1463)
   1071. tilde (score=0.1462)
   1072. wader (score=0.1462)
   1073. wedge (score=0.1462)
   1074. mebbe (score=0.1459)
   1075. rivet (score=0.1459)
   1076. guide (score=0.1459)
   1077. wreak (score=0.1459)
   1078. merry (score=0.1458)
   1079. matey (score=0.1458)
   1080. whose (score=0.1458)
   1081. bloat (score=0.1458)
   1082. joker (score=0.1458)
   1083. shoat (score=0.1458)
   1084. hears (score=0.1457)
   1085. robed (score=0.1457)
   1086. prawn (score=0.1457)
   1087. sexes (score=0.1456)
   1088. terra (score=0.1456)
   1089. drily (score=0.1456)
   1090. alien (score=0.1456)
   1091. ruler (score=0.1454)
   1092. swive (score=0.1454)
   1093. steed (score=0.1454)
   1094. lorry (score=0.1454)
   1095. tryst (score=0.1454)
   1096. bevel (score=0.1454)
   1097. frond (score=0.1454)
   1098. livre (score=0.1454)
   1099. mrads (score=0.1454)
   1100. drams (score=0.1453)
   1101. scuse (score=0.1453)
   1102. image (score=0.1453)
   1103. feint (score=0.1453)
   1104. doest (score=0.1453)
   1105. riper (score=0.1453)
   1106. wager (score=0.1452)
   1107. beamy (score=0.1452)
   1108. hayer (score=0.1451)
   1109. baled (score=0.1450)
   1110. grabs (score=0.1450)
   1111. bezel (score=0.1450)
   1112. flute (score=0.1449)
   1113. liter (score=0.1449)
   1114. chime (score=0.1449)
   1115. amuse (score=0.1448)
   1116. eaten (score=0.1448)
   1117. coded (score=0.1448)
   1118. doled (score=0.1448)
   1119. polar (score=0.1447)
   1120. cleat (score=0.1447)
   1121. cuter (score=0.1447)
   1122. ricer (score=0.1447)
   1123. drags (score=0.1446)
   1124. begat (score=0.1445)
   1125. crick (score=0.1445)
   1126. mazer (score=0.1445)
   1127. quite (score=0.1445)
   1128. juice (score=0.1445)
   1129. hazer (score=0.1444)
   1130. worst (score=0.1444)
   1131. rimer (score=0.1444)
   1132. exile (score=0.1444)
   1133. maker (score=0.1444)
   1134. grill (score=0.1444)
   1135. yearn (score=0.1444)
   1136. stied (score=0.1443)
   1137. foist (score=0.1443)
   1138. sprat (score=0.1443)
   1139. quiet (score=0.1442)
   1140. elude (score=0.1442)
   1141. bronc (score=0.1442)
   1142. reals (score=0.1442)
   1143. homme (score=0.1442)
   1144. relay (score=0.1441)
   1145. meany (score=0.1441)
   1146. pupae (score=0.1440)
   1147. vogue (score=0.1440)
   1148. shoed (score=0.1440)
   1149. butte (score=0.1439)
   1150. shred (score=0.1439)
   1151. heist (score=0.1439)
   1152. filer (score=0.1439)
   1153. singe (score=0.1439)
   1154. fetes (score=0.1439)
   1155. drawn (score=0.1439)
   1156. cider (score=0.1438)
   1157. coped (score=0.1438)
   1158. teats (score=0.1438)
   1159. valve (score=0.1437)
   1160. telex (score=0.1437)
   1161. moral (score=0.1437)
   1162. brook (score=0.1436)
   1163. coats (score=0.1436)
   1164. namer (score=0.1436)
   1165. peach (score=0.1436)
   1166. knave (score=0.1436)
   1167. crowd (score=0.1435)
   1168. troop (score=0.1435)
   1169. tires (score=0.1434)
   1170. civet (score=0.1434)
   1171. point (score=0.1434)
   1172. gross (score=0.1434)
   1173. easel (score=0.1434)
   1174. totem (score=0.1434)
   1175. rowed (score=0.1433)
   1176. ravel (score=0.1433)
   1177. leery (score=0.1433)
   1178. slyer (score=0.1433)
   1179. drabs (score=0.1432)
   1180. roved (score=0.1432)
   1181. towel (score=0.1431)
   1182. sawed (score=0.1431)
   1183. taint (score=0.1431)
   1184. camel (score=0.1431)
   1185. furze (score=0.1430)
   1186. saved (score=0.1430)
   1187. wears (score=0.1429)
   1188. proxy (score=0.1429)
   1189. abler (score=0.1429)
   1190. tress (score=0.1429)
   1191. kyrie (score=0.1429)
   1192. toned (score=0.1428)
   1193. bidet (score=0.1428)
   1194. beaky (score=0.1428)
   1195. prays (score=0.1428)
   1196. grays (score=0.1428)
   1197. fired (score=0.1427)
   1198. rifer (score=0.1427)
   1199. chute (score=0.1427)
   1200. dewey (score=0.1427)
   1201. wafer (score=0.1427)
   1202. gated (score=0.1427)
   1203. gluer (score=0.1426)
   1204. frill (score=0.1426)
   1205. seams (score=0.1426)
   1206. roust (score=0.1426)
   1207. drill (score=0.1425)
   1208. beats (score=0.1425)
   1209. theme (score=0.1425)
   1210. sleek (score=0.1424)
   1211. mealy (score=0.1424)
   1212. evoke (score=0.1423)
   1213. weest (score=0.1423)
   1214. parry (score=0.1422)
   1215. nears (score=0.1422)
   1216. roans (score=0.1422)
   1217. after (score=0.1422)
   1218. river (score=0.1422)
   1219. alley (score=0.1421)
   1220. waver (score=0.1421)
   1221. years (score=0.1421)
   1222. fogey (score=0.1421)
   1223. blast (score=0.1421)
   1224. cedes (score=0.1421)
   1225. dopey (score=0.1420)
   1226. hoars (score=0.1420)
   1227. unite (score=0.1419)
   1228. roses (score=0.1419)
   1229. bowel (score=0.1419)
   1230. death (score=0.1419)
   1231. tithe (score=0.1418)
   1232. crisp (score=0.1418)
   1233. cured (score=0.1418)
   1234. waxer (score=0.1418)
   1235. sooth (score=0.1417)
   1236. broom (score=0.1417)
   1237. gloat (score=0.1417)
   1238. miter (score=0.1416)
   1239. waker (score=0.1416)
   1240. draws (score=0.1416)
   1241. queer (score=0.1416)
   1242. boned (score=0.1416)
   1243. dross (score=0.1416)
   1244. whole (score=0.1415)
   1245. jerry (score=0.1415)
   1246. gnome (score=0.1414)
   1247. wroth (score=0.1414)
   1248. strep (score=0.1414)
   1249. spiel (score=0.1414)
   1250. retry (score=0.1413)
   1251. eider (score=0.1412)
   1252. short (score=0.1412)
   1253. chive (score=0.1412)
   1254. rifle (score=0.1411)
   1255. ozone (score=0.1411)
   1256. leach (score=0.1411)
   1257. mange (score=0.1411)
   1258. reads (score=0.1410)
   1259. sleep (score=0.1410)
   1260. fresh (score=0.1410)
   1261. proud (score=0.1410)
   1262. frays (score=0.1410)
   1263. trick (score=0.1410)
   1264. gwine (score=0.1410)
   1265. clear (score=0.1410)
   1266. drays (score=0.1409)
   1267. paled (score=0.1409)
   1268. fated (score=0.1409)
   1269. obese (score=0.1409)
   1270. dated (score=0.1409)
   1271. seedy (score=0.1409)
   1272. frock (score=0.1408)
   1273. cowed (score=0.1408)
   1274. holed (score=0.1408)
   1275. crink (score=0.1406)
   1276. money (score=0.1406)
   1277. raged (score=0.1406)
   1278. caned (score=0.1406)
   1279. raped (score=0.1406)
   1280. honey (score=0.1406)
   1281. growl (score=0.1405)
   1282. prowl (score=0.1405)
   1283. renew (score=0.1404)
   1284. sorta (score=0.1404)
   1285. grimy (score=0.1404)
   1286. coxed (score=0.1404)
   1287. aorta (score=0.1404)
   1288. bates (score=0.1404)
   1289. moist (score=0.1403)
   1290. toped (score=0.1403)
   1291. bilge (score=0.1403)
   1292. hoist (score=0.1402)
   1293. realm (score=0.1402)
   1294. pokey (score=0.1402)
   1295. poles (score=0.1402)
   1296. grind (score=0.1402)
   1297. coked (score=0.1402)
   1298. white (score=0.1401)
   1299. dotes (score=0.1401)
   1300. oiler (score=0.1401)
   1301. cased (score=0.1401)
   1302. mosey (score=0.1401)
   1303. boded (score=0.1401)
   1304. croup (score=0.1400)
   1305. giant (score=0.1400)
   1306. raced (score=0.1400)
   1307. trios (score=0.1400)
   1308. poach (score=0.1400)
   1309. float (score=0.1400)
   1310. bleat (score=0.1400)
   1311. resew (score=0.1399)
   1312. rodeo (score=0.1399)
   1313. ropes (score=0.1399)
   1314. cones (score=0.1399)
   1315. leash (score=0.1399)
   1316. miler (score=0.1399)
   1317. tales (score=0.1399)
   1318. metes (score=0.1399)
   1319. corny (score=0.1398)
   1320. sport (score=0.1398)
   1321. brick (score=0.1397)
   1322. aport (score=0.1397)
   1323. osier (score=0.1397)
   1324. sages (score=0.1397)
   1325. sited (score=0.1397)
   1326. radar (score=0.1397)
   1327. await (score=0.1397)
   1328. olive (score=0.1396)
   1329. snort (score=0.1396)
   1330. asset (score=0.1396)
   1331. grook (score=0.1395)
   1332. seeth (score=0.1395)
   1333. selah (score=0.1395)
   1334. plait (score=0.1394)
   1335. worry (score=0.1394)
   1336. crown (score=0.1394)
   1337. crops (score=0.1394)
   1338. bronx (score=0.1393)
   1339. tiger (score=0.1393)
   1340. robes (score=0.1393)
   1341. super (score=0.1393)
   1342. auger (score=0.1392)
   1343. strew (score=0.1392)
   1344. heady (score=0.1392)
   1345. gaffe (score=0.1392)
   1346. bagel (score=0.1392)
   1347. noted (score=0.1391)
   1348. abort (score=0.1391)
   1349. bider (score=0.1391)
   1350. booty (score=0.1390)
   1351. voted (score=0.1390)
   1352. molar (score=0.1390)
   1353. velar (score=0.1389)
   1354. dovey (score=0.1389)
   1355. boats (score=0.1389)
   1356. level (score=0.1388)
   1357. etude (score=0.1388)
   1358. mired (score=0.1388)
   1359. gronk (score=0.1387)
   1360. hired (score=0.1387)
   1361. peaky (score=0.1387)
   1362. bales (score=0.1386)
   1363. beans (score=0.1386)
   1364. babel (score=0.1386)
   1365. paten (score=0.1385)
   1366. brisk (score=0.1385)
   1367. russe (score=0.1385)
   1368. vivre (score=0.1385)
   1369. timer (score=0.1384)
   1370. peats (score=0.1384)
   1371. codes (score=0.1384)
   1372. doles (score=0.1384)
   1373. vague (score=0.1383)
   1374. orbit (score=0.1383)
   1375. teals (score=0.1382)
   1376. bleed (score=0.1381)
   1377. caged (score=0.1381)
   1378. caped (score=0.1381)
   1379. niter (score=0.1381)
   1380. coals (score=0.1381)
   1381. prong (score=0.1380)
   1382. truly (score=0.1380)
   1383. coati (score=0.1380)
   1384. credo (score=0.1380)
   1385. sties (score=0.1379)
   1386. ailed (score=0.1379)
   1387. heath (score=0.1379)
   1388. tulle (score=0.1379)
   1389. inure (score=0.1379)
   1390. inode (score=0.1378)
   1391. opine (score=0.1378)
   1392. sitar (score=0.1378)
   1393. rayed (score=0.1378)
   1394. shalt (score=0.1377)
   1395. grits (score=0.1377)
   1396. paint (score=0.1377)
   1397. pipet (score=0.1377)
   1398. beano (score=0.1376)
   1399. groom (score=0.1376)
   1400. panel (score=0.1376)
   1401. shoes (score=0.1376)
   1402. eased (score=0.1376)
   1403. press (score=0.1375)
   1404. loath (score=0.1375)
   1405. count (score=0.1375)
   1406. soaps (score=0.1375)
   1407. raved (score=0.1375)
   1408. toyed (score=0.1375)
   1409. avast (score=0.1374)
   1410. roads (score=0.1374)
   1411. copes (score=0.1374)
   1412. towed (score=0.1373)
   1413. gamey (score=0.1373)
   1414. homey (score=0.1372)
   1415. wraps (score=0.1371)
   1416. crows (score=0.1371)
   1417. safes (score=0.1371)
   1418. reams (score=0.1371)
   1419. rotor (score=0.1371)
   1420. frets (score=0.1371)
   1421. razed (score=0.1371)
   1422. prexy (score=0.1371)
   1423. shied (score=0.1370)
   1424. proof (score=0.1370)
   1425. raked (score=0.1370)
   1426. posed (score=0.1370)
   1427. mated (score=0.1369)
   1428. hated (score=0.1369)
   1429. ridge (score=0.1369)
   1430. belay (score=0.1368)
   1431. pulse (score=0.1368)
   1432. ester (score=0.1368)
   1433. roves (score=0.1368)
   1434. boors (score=0.1368)
   1435. privy (score=0.1367)
   1436. feats (score=0.1367)
   1437. toked (score=0.1367)
   1438. speed (score=0.1366)
   1439. spume (score=0.1366)
   1440. elder (score=0.1366)
   1441. saves (score=0.1366)
   1442. soaks (score=0.1366)
   1443. nosey (score=0.1366)
   1444. comes (score=0.1365)
   1445. coven (score=0.1365)
   1446. marry (score=0.1365)
   1447. soots (score=0.1365)
   1448. harry (score=0.1364)
   1449. petit (score=0.1364)
   1450. sorts (score=0.1364)
   1451. tones (score=0.1364)
   1452. lucre (score=0.1363)
   1453. fires (score=0.1363)
   1454. droop (score=0.1363)
   1455. gates (score=0.1363)
   1456. saxes (score=0.1363)
   1457. pates (score=0.1363)
   1458. golem (score=0.1363)
   1459. style (score=0.1362)
   1460. viler (score=0.1362)
   1461. whine (score=0.1362)
   1462. motes (score=0.1362)
   1463. blear (score=0.1362)
   1464. shear (score=0.1362)
   1465. leaky (score=0.1362)
   1466. sweat (score=0.1361)
   1467. farad (score=0.1361)
   1468. cozen (score=0.1361)
   1469. bowed (score=0.1361)
   1470. sakes (score=0.1361)
   1471. crypt (score=0.1361)
   1472. model (score=0.1360)
   1473. faint (score=0.1360)
   1474. wired (score=0.1360)
   1475. dowel (score=0.1360)
   1476. joist (score=0.1360)
   1477. educe (score=0.1360)
   1478. prods (score=0.1359)
   1479. brink (score=0.1359)
   1480. pleat (score=0.1358)
   1481. bible (score=0.1358)
   1482. diary (score=0.1358)
   1483. borax (score=0.1357)
   1484. crush (score=0.1357)
   1485. dress (score=0.1357)
   1486. foamy (score=0.1357)
   1487. serif (score=0.1357)
   1488. prick (score=0.1356)
   1489. peril (score=0.1356)
   1490. boxed (score=0.1356)
   1491. reaps (score=0.1356)
   1492. steep (score=0.1356)
   1493. spied (score=0.1356)
   1494. queue (score=0.1355)
   1495. cures (score=0.1354)
   1496. krona (score=0.1354)
   1497. based (score=0.1353)
   1498. reedy (score=0.1353)
   1499. quart (score=0.1353)
   1500. plant (score=0.1353)
   1501. scant (score=0.1353)
   1502. leafy (score=0.1352)
   1503. bring (score=0.1352)
   1504. bones (score=0.1351)
   1505. bromo (score=0.1351)
   1506. dosed (score=0.1351)
   1507. cawed (score=0.1351)
   1508. haled (score=0.1351)
   1509. lacey (score=0.1350)
   1510. krill (score=0.1350)
   1511. cordy (score=0.1350)
   1512. caved (score=0.1350)
   1513. slued (score=0.1350)
   1514. dulse (score=0.1350)
   1515. loamy (score=0.1349)
   1516. dreck (score=0.1349)
   1517. sepal (score=0.1348)
   1518. goats (score=0.1348)
   1519. ruder (score=0.1348)
   1520. avant (score=0.1348)
   1521. spear (score=0.1347)
   1522. finer (score=0.1347)
   1523. genes (score=0.1347)
   1524. pixie (score=0.1347)
   1525. penes (score=0.1347)
   1526. faery (score=0.1347)
   1527. enter (score=0.1346)
   1528. mince (score=0.1346)
   1529. peony (score=0.1346)
   1530. ville (score=0.1346)
   1531. brown (score=0.1346)
   1532. diner (score=0.1346)
   1533. taped (score=0.1346)
   1534. while (score=0.1346)
   1535. beers (score=0.1346)
   1536. gales (score=0.1345)
   1537. fates (score=0.1345)
   1538. pales (score=0.1345)
   1539. caked (score=0.1345)
   1540. moles (score=0.1345)
   1541. dates (score=0.1344)
   1542. hokey (score=0.1344)
   1543. biker (score=0.1344)
   1544. holes (score=0.1344)
   1545. resay (score=0.1344)
   1546. neath (score=0.1344)
   1547. maybe (score=0.1344)
   1548. shirt (score=0.1343)
   1549. coves (score=0.1343)
   1550. debar (score=0.1342)
   1551. canes (score=0.1342)
   1552. rages (score=0.1342)
   1553. rapes (score=0.1342)
   1554. teeny (score=0.1341)
   1555. carny (score=0.1341)
   1556. plume (score=0.1340)
   1557. lithe (score=0.1340)
   1558. coxes (score=0.1340)
   1559. liner (score=0.1340)
   1560. piper (score=0.1340)
   1561. sheen (score=0.1339)
   1562. flair (score=0.1339)
   1563. tromp (score=0.1339)
   1564. topes (score=0.1339)
   1565. grins (score=0.1338)
   1566. dewed (score=0.1338)
   1567. beads (score=0.1338)
   1568. cokes (score=0.1338)
   1569. roily (score=0.1338)
   1570. tamed (score=0.1337)
   1571. cases (score=0.1337)
   1572. stray (score=0.1337)
   1573. cooch (score=0.1337)
   1574. bodes (score=0.1336)
   1575. roomy (score=0.1336)
   1576. goosy (score=0.1336)
   1577. trows (score=0.1336)
   1578. races (score=0.1336)
   1579. fairy (score=0.1336)
   1580. truth (score=0.1335)
   1581. dairy (score=0.1335)
   1582. remit (score=0.1335)
   1583. roams (score=0.1335)
   1584. acres (score=0.1334)
   1585. joint (score=0.1333)
   1586. raven (score=0.1333)
   1587. giber (score=0.1333)
   1588. sites (score=0.1333)
   1589. irons (score=0.1332)
   1590. forty (score=0.1331)
   1591. doped (score=0.1331)
   1592. total (score=0.1331)
   1593. icier (score=0.1331)
   1594. altar (score=0.1331)
   1595. tomes (score=0.1330)
   1596. oaten (score=0.1330)
   1597. scary (score=0.1329)
   1598. plied (score=0.1329)
   1599. glary (score=0.1329)
   1600. codex (score=0.1329)
   1601. color (score=0.1328)
   1602. ferny (score=0.1328)
   1603. peals (score=0.1328)
   1604. mercy (score=0.1327)
   1605. notes (score=0.1327)
   1606. dales (score=0.1327)
   1607. meats (score=0.1327)
   1608. deans (score=0.1327)
   1609. frisk (score=0.1327)
   1610. heats (score=0.1326)
   1611. votes (score=0.1326)
   1612. berth (score=0.1326)
   1613. lapel (score=0.1326)
   1614. token (score=0.1325)
   1615. beaus (score=0.1325)
   1616. prism (score=0.1325)
   1617. loped (score=0.1325)
   1618. riled (score=0.1325)
   1619. repay (score=0.1324)
   1620. waled (score=0.1324)
   1621. swear (score=0.1324)
   1622. yodel (score=0.1324)
   1623. brows (score=0.1324)
   1624. tinge (score=0.1324)
   1625. snarl (score=0.1323)
   1626. mires (score=0.1323)
   1627. hires (score=0.1323)
   1628. domed (score=0.1323)
   1629. flume (score=0.1323)
   1630. newel (score=0.1322)
   1631. mohel (score=0.1321)
   1632. utter (score=0.1321)
   1633. proms (score=0.1320)
   1634. leans (score=0.1320)
   1635. label (score=0.1320)
   1636. gavel (score=0.1320)
   1637. cheat (score=0.1319)
   1638. skied (score=0.1319)
   1639. shrew (score=0.1319)
   1640. wince (score=0.1319)
   1641. lisle (score=0.1319)
   1642. carol (score=0.1318)
   1643. hovel (score=0.1318)
   1644. waist (score=0.1318)
   1645. lobed (score=0.1318)
   1646. renal (score=0.1318)
   1647. cribs (score=0.1318)
   1648. refit (score=0.1318)
   1649. prink (score=0.1318)
   1650. chair (score=0.1318)
   1651. otter (score=0.1318)
   1652. paned (score=0.1318)
   1653. anger (score=0.1317)
   1654. floes (score=0.1317)
   1655. cited (score=0.1317)
   1656. cages (score=0.1317)
   1657. capes (score=0.1317)
   1658. bedew (score=0.1317)
   1659. tiara (score=0.1317)
   1660. honed (score=0.1317)
   1661. smear (score=0.1316)
   1662. heavy (score=0.1316)
   1663. fiber (score=0.1316)
   1664. ruble (score=0.1316)
   1665. ligne (score=0.1315)
   1666. poxed (score=0.1315)
   1667. dicer (score=0.1315)
   1668. paras (score=0.1315)
   1669. chant (score=0.1314)
   1670. toads (score=0.1314)
   1671. petal (score=0.1314)
   1672. jewel (score=0.1314)
   1673. salad (score=0.1313)
   1674. poked (score=0.1313)
   1675. crews (score=0.1313)
   1676. epact (score=0.1313)
   1677. dimer (score=0.1313)
   1678. grogs (score=0.1312)
   1679. rooky (score=0.1312)
   1680. group (score=0.1312)
   1681. taxed (score=0.1312)
   1682. flied (score=0.1312)
   1683. hosed (score=0.1312)
   1684. enact (score=0.1311)
   1685. eases (score=0.1311)
   1686. cairn (score=0.1311)
   1687. teams (score=0.1311)
   1688. binge (score=0.1311)
   1689. raves (score=0.1311)
   1690. heerd (score=0.1311)
   1691. pones (score=0.1310)
   1692. promo (score=0.1310)
   1693. deals (score=0.1310)
   1694. goony (score=0.1310)
   1695. roots (score=0.1310)
   1696. brush (score=0.1310)
   1697. delay (score=0.1309)
   1698. saris (score=0.1309)
   1699. hoagy (score=0.1309)
   1700. doors (score=0.1308)
   1701. giver (score=0.1308)
   1702. toves (score=0.1308)
   1703. avert (score=0.1308)
   1704. weald (score=0.1307)
   1705. miner (score=0.1307)
   1706. razes (score=0.1307)
   1707. cuber (score=0.1307)
   1708. shies (score=0.1306)
   1709. rakes (score=0.1306)
   1710. poses (score=0.1305)
   1711. grown (score=0.1305)
   1712. mates (score=0.1305)
   1713. props (score=0.1305)
   1714. shirr (score=0.1305)
   1715. bayed (score=0.1305)
   1716. shyer (score=0.1305)
   1717. hates (score=0.1305)
   1718. peers (score=0.1305)
   1719. lured (score=0.1305)
   1720. crimp (score=0.1305)
   1721. alarm (score=0.1305)
   1722. trims (score=0.1304)
   1723. outer (score=0.1303)
   1724. piker (score=0.1303)
   1725. apple (score=0.1303)
   1726. tuner (score=0.1303)
   1727. tokes (score=0.1303)
   1728. tooth (score=0.1302)
   1729. asker (score=0.1302)
   1730. miser (score=0.1302)
   1731. angle (score=0.1301)
   1732. adder (score=0.1301)
   1733. torch (score=0.1301)
   1734. muter (score=0.1301)
   1735. drink (score=0.1299)
   1736. early (score=0.1299)
   1737. lobar (score=0.1299)
   1738. beams (score=0.1299)
   1739. mewed (score=0.1299)
   1740. fluke (score=0.1298)
   1741. cameo (score=0.1298)
   1742. geoid (score=0.1298)
   1743. hewed (score=0.1298)
   1744. feces (score=0.1298)
   1745. deity (score=0.1298)
   1746. foxed (score=0.1298)
   1747. baked (score=0.1297)
   1748. rainy (score=0.1297)
   1749. fetal (score=0.1296)
   1750. groks (score=0.1296)
   1751. dozed (score=0.1296)
   1752. wires (score=0.1296)
   1753. hairy (score=0.1295)
   1754. wrong (score=0.1295)
   1755. frogs (score=0.1295)
   1756. hayey (score=0.1295)
   1757. oxide (score=0.1295)
   1758. lowed (score=0.1295)
   1759. banes (score=0.1295)
   1760. bruin (score=0.1295)
   1761. hexed (score=0.1294)
   1762. loved (score=0.1293)
   1763. regal (score=0.1293)
   1764. gaped (score=0.1293)
   1765. paged (score=0.1293)
   1766. boxes (score=0.1292)
   1767. skirt (score=0.1292)
   1768. goals (score=0.1292)
   1769. moped (score=0.1292)
   1770. writs (score=0.1292)
   1771. story (score=0.1292)
   1772. party (score=0.1292)
   1773. brims (score=0.1292)
   1774. hoped (score=0.1292)
   1775. spies (score=0.1291)
   1776. aural (score=0.1291)
   1777. hider (score=0.1291)
   1778. cafes (score=0.1291)
   1779. treks (score=0.1291)
   1780. prima (score=0.1291)
   1781. saith (score=0.1291)
   1782. fiver (score=0.1291)
   1783. stars (score=0.1290)
   1784. moats (score=0.1290)
   1785. reeky (score=0.1290)
   1786. diver (score=0.1290)
   1787. grids (score=0.1290)
   1788. chary (score=0.1290)
   1789. booth (score=0.1290)
   1790. oldie (score=0.1290)
   1791. bases (score=0.1289)
   1792. trips (score=0.1289)
   1793. lifer (score=0.1289)
   1794. dryad (score=0.1289)
   1795. males (score=0.1288)
   1796. frown (score=0.1288)
   1797. bulge (score=0.1288)
   1798. fixer (score=0.1288)
   1799. means (score=0.1288)
   1800. lased (score=0.1288)
   1801. doses (score=0.1287)
   1802. cooky (score=0.1287)
   1803. hales (score=0.1287)
   1804. teaks (score=0.1287)
   1805. drops (score=0.1287)
   1806. drown (score=0.1287)
   1807. vires (score=0.1287)
   1808. corky (score=0.1287)
   1809. profs (score=0.1287)
   1810. paced (score=0.1286)
   1811. caves (score=0.1286)
   1812. slues (score=0.1286)
   1813. addle (score=0.1286)
   1814. popes (score=0.1285)
   1815. faded (score=0.1285)
   1816. loony (score=0.1285)
   1817. coots (score=0.1285)
   1818. flirt (score=0.1285)
   1819. perch (score=0.1284)
   1820. vowel (score=0.1284)
   1821. brigs (score=0.1284)
   1822. novel (score=0.1284)
   1823. gamed (score=0.1284)
   1824. loans (score=0.1283)
   1825. liver (score=0.1283)
   1826. grows (score=0.1283)
   1827. taunt (score=0.1283)
   1828. prows (score=0.1283)
   1829. homed (score=0.1283)
   1830. tribs (score=0.1283)
   1831. sheep (score=0.1283)
   1832. latex (score=0.1282)
   1833. wreck (score=0.1282)
   1834. tapes (score=0.1282)
   1835. vroom (score=0.1282)
   1836. neato (score=0.1282)
   1837. amber (score=0.1281)
   1838. shard (score=0.1281)
   1839. cakes (score=0.1281)
   1840. loses (score=0.1280)
   1841. teeth (score=0.1280)
   1842. leers (score=0.1280)
   1843. voxel (score=0.1280)
   1844. paean (score=0.1279)
   1845. bazar (score=0.1279)
   1846. gigue (score=0.1279)
   1847. deads (score=0.1279)
   1848. liker (score=0.1278)
   1849. screw (score=0.1278)
   1850. rites (score=0.1278)
   1851. sours (score=0.1278)
   1852. yokel (score=0.1278)
   1853. horsy (score=0.1278)
   1854. poesy (score=0.1278)
   1855. trews (score=0.1278)
   1856. exact (score=0.1278)
   1857. laded (score=0.1278)
   1858. vireo (score=0.1277)
   1859. nosed (score=0.1277)
   1860. druid (score=0.1277)
   1861. fovea (score=0.1277)
   1862. fetor (score=0.1276)
   1863. glees (score=0.1276)
   1864. attar (score=0.1276)
   1865. arson (score=0.1275)
   1866. beaks (score=0.1275)
   1867. foals (score=0.1275)
   1868. wiser (score=0.1274)
   1869. chert (score=0.1274)
   1870. untie (score=0.1274)
   1871. mimer (score=0.1273)
   1872. shaft (score=0.1273)
   1873. tames (score=0.1273)
   1874. zoned (score=0.1273)
   1875. sided (score=0.1273)
   1876. weird (score=0.1273)
   1877. aided (score=0.1272)
   1878. ether (score=0.1272)
   1879. leads (score=0.1272)
   1880. ample (score=0.1272)
   1881. tuber (score=0.1271)
   1882. treys (score=0.1271)
   1883. meals (score=0.1271)
   1884. arums (score=0.1271)
   1885. heals (score=0.1270)
   1886. lodes (score=0.1270)
   1887. dunce (score=0.1270)
   1888. gluey (score=0.1270)
   1889. stark (score=0.1270)
   1890. nates (score=0.1270)
   1891. truss (score=0.1270)
   1892. clued (score=0.1270)
   1893. reify (score=0.1270)
   1894. beaux (score=0.1269)
   1895. moors (score=0.1269)
   1896. pruta (score=0.1269)
   1897. faced (score=0.1269)
   1898. fount (score=0.1269)
   1899. sprit (score=0.1269)
   1900. desex (score=0.1268)
