Word scores
    983. muser (score=0.1271)
    984. toyed (score=0.1271)
    985. wiper (score=0.1270)
    986. waved (score=0.1270)
    987. bleat (score=0.1270)
    988. fiver (score=0.1269)
    989. naked (score=0.1269)
    990. point (score=0.1269)
    991. stank (score=0.1269)
    992. mired (score=0.1269)
    993. kluge (score=0.1267)
    994. knife (score=0.1266)
    995. hiver (score=0.1266)
    996. treap (score=0.1266)
    997. muley (score=0.1266)
    998. mixer (score=0.1264)
    999. coped (score=0.1264)
   1000. tapir (score=0.1263)
   1001. bowel (score=0.1263)
   1002. roped (score=0.1263)
   1003. risen (score=0.1262)
   1004. laird (score=0.1261)
   1005. fired (score=0.1261)
   1006. waked (score=0.1261)
   1007. reify (score=0.1260)
   1008. spark (score=0.1260)
   1009. warty (score=0.1259)
   1010. silty (score=0.1259)
   1011. prank (score=0.1259)
   1012. juste (score=0.1259)
   1013. clued (score=0.1259)
   1014. roach (score=0.1258)
   1015. cited (score=0.1258)
   1016. verst (score=0.1258)
   1017. hired (score=0.1258)
   1018. towed (score=0.1257)
   1019. belay (score=0.1257)
   1020. waxed (score=0.1257)
   1021. hiker (score=0.1257)
   1022. fixer (score=0.1257)
   1023. oxide (score=0.1256)
   1024. bulge (score=0.1256)
   1025. spiny (score=0.1255)
   1026. ferny (score=0.1255)
   1027. robed (score=0.1254)
   1028. carpy (score=0.1254)
   1029. scald (score=0.1254)
   1030. dowel (score=0.1254)
   1031. riled (score=0.1253)
   1032. toked (score=0.1253)
   1033. viper (score=0.1252)
   1034. skint (score=0.1252)
   1035. creak (score=0.1251)
   1036. honed (score=0.1251)
   1037. thief (score=0.1249)
   1038. moist (score=0.1248)
   1039. delay (score=0.1248)
   1040. loath (score=0.1248)
   1041. serum (score=0.1247)
   1042. amber (score=0.1247)
   1043. hoagy (score=0.1247)
   1044. scarp (score=0.1247)
   1045. feral (score=0.1246)
   1046. holed (score=0.1246)
   1047. foamy (score=0.1246)
   1048. posed (score=0.1245)
   1049. drank (score=0.1245)
   1050. renal (score=0.1244)
   1051. corny (score=0.1244)
   1052. softy (score=0.1242)
   1053. sloth (score=0.1241)
   1054. shawl (score=0.1241)
   1055. yawed (score=0.1241)
   1056. foist (score=0.1241)
   1057. roved (score=0.1240)
   1058. crust (score=0.1239)
   1059. servo (score=0.1239)
   1060. wrath (score=0.1239)
   1061. noted (score=0.1239)
   1062. wired (score=0.1238)
   1063. pique (score=0.1238)
   1064. daunt (score=0.1238)
   1065. caron (score=0.1238)
   1066. hoard (score=0.1237)
   1067. hoist (score=0.1237)
   1068. jawed (score=0.1237)
   1069. stern (score=0.1237)
   1070. grasp (score=0.1237)
   1071. irony (score=0.1237)
   1072. cowed (score=0.1237)
   1073. repay (score=0.1237)
   1074. rowed (score=0.1235)
   1075. coral (score=0.1235)
   1076. munge (score=0.1235)
   1077. sepia (score=0.1234)
   1078. mohel (score=0.1233)
   1079. jiber (score=0.1233)
   1080. duper (score=0.1232)
   1081. cream (score=0.1232)
   1082. coked (score=0.1232)
   1083. soupy (score=0.1232)
   1084. doily (score=0.1231)
   1085. quart (score=0.1231)
   1086. velar (score=0.1231)
   1087. pansy (score=0.1231)
   1088. hovel (score=0.1230)
   1089. inter (score=0.1230)
   1090. tabor (score=0.1229)
   1091. swath (score=0.1229)
   1092. lured (score=0.1229)
   1093. patsy (score=0.1229)
   1094. coxed (score=0.1228)
   1095. chief (score=0.1228)
   1096. buyer (score=0.1227)
   1097. ovule (score=0.1226)
   1098. bloat (score=0.1226)
   1099. moray (score=0.1226)
   1100. gaunt (score=0.1226)
   1101. truly (score=0.1226)
   1102. sugar (score=0.1226)
   1103. aimed (score=0.1226)
   1104. stead (score=0.1226)
   1105. palsy (score=0.1225)
   1106. sprit (score=0.1225)
   1107. coati (score=0.1225)
   1108. yodel (score=0.1224)
   1109. trend (score=0.1223)
   1110. klieg (score=0.1223)
   1111. ruche (score=0.1223)
   1112. fault (score=0.1222)
   1113. clash (score=0.1222)
   1114. asker (score=0.1221)
   1115. brawl (score=0.1221)
   1116. scarf (score=0.1221)
   1117. frank (score=0.1220)
   1118. croft (score=0.1220)
   1119. novel (score=0.1219)
   1120. foray (score=0.1218)
   1121. gator (score=0.1218)
   1122. shout (score=0.1217)
   1123. swarm (score=0.1217)
   1124. slink (score=0.1217)
   1125. septa (score=0.1216)
   1126. manor (score=0.1216)
   1127. doyen (score=0.1213)
   1128. liest (score=0.1213)
   1129. shack (score=0.1213)
   1130. voted (score=0.1212)
   1131. vireo (score=0.1212)
   1132. drawl (score=0.1212)
   1133. spank (score=0.1212)
   1134. bread (score=0.1211)
   1135. inlet (score=0.1211)
   1136. haunt (score=0.1210)
   1137. court (score=0.1210)
   1138. lardy (score=0.1209)
   1139. cheat (score=0.1209)
   1140. nuder (score=0.1208)
   1141. croak (score=0.1208)
   1142. scalp (score=0.1208)
   1143. orbed (score=0.1208)
   1144. stack (score=0.1207)
   1145. panty (score=0.1207)
   1146. ripen (score=0.1207)
   1147. snout (score=0.1205)
   1148. huger (score=0.1205)
   1149. fumer (score=0.1205)
   1150. gloat (score=0.1205)
   1151. loped (score=0.1204)
   1152. franc (score=0.1203)
   1153. swarf (score=0.1203)
   1154. golem (score=0.1203)
   1155. adieu (score=0.1203)
   1156. hosed (score=0.1203)
   1157. zoned (score=0.1203)
   1158. peril (score=0.1201)
   1159. mercy (score=0.1201)
   1160. snack (score=0.1200)
   1161. lined (score=0.1200)
   1162. shorn (score=0.1199)
   1163. tramp (score=0.1199)
   1164. codex (score=0.1198)
   1165. groan (score=0.1198)
   1166. manly (score=0.1197)
   1167. sling (score=0.1197)
   1168. fiche (score=0.1196)
   1169. tuned (score=0.1195)
   1170. skoal (score=0.1195)
   1171. wifey (score=0.1195)
   1172. lobed (score=0.1195)
   1173. uncle (score=0.1194)
   1174. urged (score=0.1194)
   1175. noisy (score=0.1194)
   1176. spicy (score=0.1194)
   1177. enact (score=0.1194)
   1178. duvet (score=0.1193)
   1179. stein (score=0.1193)
   1180. brack (score=0.1193)
   1181. blest (score=0.1192)
   1182. nosed (score=0.1192)
   1183. float (score=0.1192)
   1184. spang (score=0.1192)
   1185. begat (score=0.1192)
   1186. dozen (score=0.1191)
   1187. sherd (score=0.1191)
   1188. broil (score=0.1190)
   1189. joist (score=0.1189)
   1190. splat (score=0.1189)
   1191. vowel (score=0.1189)
   1192. debar (score=0.1188)
   1193. swank (score=0.1188)
   1194. fatly (score=0.1188)
   1195. steak (score=0.1186)
   1196. south (score=0.1186)
   1197. polar (score=0.1186)
   1198. pined (score=0.1186)
   1199. poach (score=0.1185)
   1200. earth (score=0.1185)
   1201. diest (score=0.1185)
   1202. henry (score=0.1185)
   1203. sound (score=0.1184)
   1204. tawny (score=0.1184)
   1205. riven (score=0.1183)
   1206. swirl (score=0.1183)
   1207. solid (score=0.1183)
   1208. remit (score=0.1182)
   1209. thyme (score=0.1182)
   1210. vault (score=0.1182)
   1211. niche (score=0.1182)
   1212. angel (score=0.1180)
   1213. loved (score=0.1180)
   1214. piled (score=0.1180)
   1215. barmy (score=0.1180)
   1216. voxel (score=0.1180)
   1217. sneak (score=0.1180)
   1218. blued (score=0.1179)
   1219. joint (score=0.1179)
   1220. onset (score=0.1178)
   1221. plain (score=0.1178)
   1222. cramp (score=0.1178)
   1223. threw (score=0.1178)
   1224. women (score=0.1177)
   1225. shift (score=0.1177)
   1226. argot (score=0.1177)
   1227. yokel (score=0.1176)
   1228. lowed (score=0.1176)
   1229. anted (score=0.1176)
   1230. exalt (score=0.1176)
   1231. grout (score=0.1176)
   1232. timed (score=0.1174)
   1233. irked (score=0.1174)
   1234. vaunt (score=0.1173)
   1235. eland (score=0.1173)
   1236. deify (score=0.1173)
   1237. budge (score=0.1173)
   1238. redly (score=0.1172)
   1239. break (score=0.1172)
   1240. prawn (score=0.1172)
   1241. roust (score=0.1172)
   1242. stela (score=0.1171)
   1243. penal (score=0.1171)
   1244. tangy (score=0.1170)
   1245. rawly (score=0.1170)
   1246. malty (score=0.1170)
   1247. ombre (score=0.1169)
   1248. shunt (score=0.1169)
   1249. petal (score=0.1169)
   1250. owner (score=0.1169)
   1251. chert (score=0.1168)
   1252. ruled (score=0.1168)
   1253. staph (score=0.1168)
   1254. broad (score=0.1168)
   1255. flirt (score=0.1168)
   1256. inset (score=0.1168)
   1257. brawn (score=0.1167)
   1258. wanly (score=0.1167)
   1259. steam (score=0.1167)
   1260. clean (score=0.1166)
   1261. torah (score=0.1166)
   1262. fetor (score=0.1165)
   1263. riced (score=0.1165)
   1264. scour (score=0.1164)
   1265. fiery (score=0.1164)
   1266. shnor (score=0.1163)
   1267. barky (score=0.1163)
   1268. valor (score=0.1162)
   1269. jaunt (score=0.1162)
   1270. count (score=0.1162)
   1271. faith (score=0.1162)
   1272. clasp (score=0.1162)
   1273. their (score=0.1161)
   1274. rhyme (score=0.1160)
   1275. salvo (score=0.1160)
   1276. ochre (score=0.1160)
   1277. decay (score=0.1159)
   1278. sheaf (score=0.1159)
   1279. skyed (score=0.1159)
   1280. pasty (score=0.1158)
   1281. moped (score=0.1158)
   1282. baron (score=0.1158)
   1283. refit (score=0.1158)
   1284. drawn (score=0.1158)
   1285. gimel (score=0.1158)
   1286. glued (score=0.1158)
   1287. clank (score=0.1157)
   1288. poked (score=0.1157)
   1289. bowed (score=0.1157)
   1290. reply (score=0.1157)
   1291. splay (score=0.1157)
   1292. woven (score=0.1157)
   1293. unary (score=0.1157)
   1294. barfy (score=0.1156)
   1295. squat (score=0.1156)
   1296. slick (score=0.1155)
   1297. candy (score=0.1155)
   1298. spout (score=0.1155)
   1299. unset (score=0.1155)
   1300. spurt (score=0.1154)
   1301. molar (score=0.1154)
   1302. mined (score=0.1154)
   1303. darky (score=0.1154)
   1304. randy (score=0.1154)
   1305. poxed (score=0.1154)
   1306. bruit (score=0.1154)
   1307. ogler (score=0.1153)
   1308. beaux (score=0.1153)
   1309. bream (score=0.1153)
   1310. hardy (score=0.1153)
   1311. fovea (score=0.1153)
   1312. rimed (score=0.1152)
   1313. stogy (score=0.1152)
   1314. pixel (score=0.1151)
   1315. worst (score=0.1151)
   1316. idler (score=0.1151)
   1317. today (score=0.1149)
   1318. brunt (score=0.1149)
   1319. scout (score=0.1149)
   1320. boxed (score=0.1149)
   1321. rangy (score=0.1149)
   1322. labor (score=0.1148)
   1323. plash (score=0.1148)
   1324. owlet (score=0.1148)
   1325. woken (score=0.1148)
   1326. drift (score=0.1148)
   1327. hoped (score=0.1147)
   1328. spoil (score=0.1147)
   1329. fined (score=0.1146)
   1330. weird (score=0.1145)
   1331. limen (score=0.1145)
   1332. homed (score=0.1145)
   1333. epact (score=0.1144)
   1334. setup (score=0.1144)
   1335. dream (score=0.1144)
   1336. eruct (score=0.1143)
   1337. talky (score=0.1143)
   1338. prexy (score=0.1143)
   1339. avert (score=0.1143)
   1340. blash (score=0.1143)
   1341. claim (score=0.1143)
   1342. fraud (score=0.1142)
   1343. sahib (score=0.1142)
   1344. piety (score=0.1142)
   1345. tonal (score=0.1142)
   1346. filed (score=0.1141)
   1347. regal (score=0.1141)
   1348. oiled (score=0.1141)
   1349. crisp (score=0.1140)
   1350. islet (score=0.1140)
   1351. reign (score=0.1139)
   1352. fudge (score=0.1139)
   1353. talon (score=0.1139)
   1354. shako (score=0.1138)
   1355. freak (score=0.1138)
   1356. besot (score=0.1138)
   1357. clang (score=0.1138)
   1358. horsy (score=0.1138)
   1359. metal (score=0.1137)
   1360. harpy (score=0.1137)
   1361. swept (score=0.1137)
   1362. wrack (score=0.1136)
   1363. crink (score=0.1136)
   1364. aport (score=0.1135)
   1365. moved (score=0.1135)
   1366. grift (score=0.1135)
   1367. badly (score=0.1135)
   1368. pyxie (score=0.1134)
   1369. oncet (score=0.1133)
   1370. glint (score=0.1132)
   1371. sonic (score=0.1132)
   1372. smack (score=0.1132)
   1373. graph (score=0.1132)
   1374. hadst (score=0.1132)
   1375. glory (score=0.1132)
   1376. rived (score=0.1132)
   1377. chest (score=0.1131)
   1378. mowed (score=0.1131)
   1379. scorn (score=0.1131)
   1380. nadir (score=0.1130)
   1381. refly (score=0.1130)
   1382. fetal (score=0.1130)
   1383. under (score=0.1130)
   1384. speak (score=0.1130)
   1385. moral (score=0.1130)
   1386. steno (score=0.1128)
   1387. privy (score=0.1128)
   1388. carom (score=0.1127)
   1389. grunt (score=0.1127)
   1390. perky (score=0.1127)
   1391. grimy (score=0.1127)
   1392. horny (score=0.1127)
   1393. legit (score=0.1127)
   1394. plaid (score=0.1127)
   1395. marsh (score=0.1126)
   1396. sixty (score=0.1125)
   1397. spawn (score=0.1125)
   1398. wetly (score=0.1125)
   1399. nudge (score=0.1124)
   1400. shirk (score=0.1124)
   1401. liven (score=0.1124)
   1402. wined (score=0.1124)
   1403. showy (score=0.1124)
   1404. acned (score=0.1122)
   1405. grody (score=0.1121)
   1406. acted (score=0.1120)
   1407. geoid (score=0.1120)
   1408. flint (score=0.1120)
   1409. fruit (score=0.1119)
   1410. fancy (score=0.1119)
   1411. flaky (score=0.1119)
   1412. decry (score=0.1119)
   1413. wiled (score=0.1119)
   1414. rumen (score=0.1118)
   1415. ousel (score=0.1118)
   1416. bland (score=0.1117)
   1417. forty (score=0.1117)
   1418. aloft (score=0.1116)
   1419. hasty (score=0.1116)
   1420. wreak (score=0.1116)
   1421. davit (score=0.1115)
   1422. liken (score=0.1115)
   1423. piano (score=0.1115)
   1424. fresh (score=0.1115)
   1425. foxed (score=0.1115)
   1426. other (score=0.1114)
   1427. groin (score=0.1114)
   1428. mayst (score=0.1113)
   1429. sworn (score=0.1113)
   1430. suing (score=0.1113)
   1431. stamp (score=0.1113)
   1432. chain (score=0.1113)
   1433. luted (score=0.1112)
   1434. snowy (score=0.1111)
   1435. outen (score=0.1110)
   1436. bravo (score=0.1110)
   1437. carob (score=0.1109)
   1438. flash (score=0.1109)
   1439. madly (score=0.1108)
   1440. sheik (score=0.1108)
   1441. olden (score=0.1107)
   1442. silky (score=0.1106)
   1443. vined (score=0.1106)
   1444. split (score=0.1105)
   1445. exact (score=0.1105)
   1446. nasty (score=0.1105)
   1447. upset (score=0.1105)
   1448. cordy (score=0.1104)
   1449. derby (score=0.1104)
   1450. chard (score=0.1104)
   1451. abort (score=0.1104)
   1452. stork (score=0.1103)
   1453. lawny (score=0.1102)
   1454. habit (score=0.1101)
   1455. nerdy (score=0.1101)
   1456. skein (score=0.1101)
   1457. clout (score=0.1101)
   1458. infer (score=0.1100)
   1459. kited (score=0.1100)
   1460. proxy (score=0.1100)
   1461. larch (score=0.1099)
   1462. decor (score=0.1098)
   1463. mayor (score=0.1097)
   1464. agent (score=0.1097)
   1465. choir (score=0.1097)
   1466. fakir (score=0.1097)
   1467. deism (score=0.1097)
   1468. gnarl (score=0.1096)
   1469. unmet (score=0.1096)
   1470. gland (score=0.1095)
   1471. inker (score=0.1095)
   1472. trick (score=0.1095)
   1473. demit (score=0.1095)
   1474. ovary (score=0.1095)
   1475. being (score=0.1095)
   1476. limed (score=0.1093)
   1477. lobar (score=0.1092)
   1478. venal (score=0.1092)
   1479. abled (score=0.1091)
   1480. swift (score=0.1091)
   1481. raspy (score=0.1090)
   1482. fagot (score=0.1089)
   1483. spiky (score=0.1089)
   1484. debit (score=0.1089)
   1485. berth (score=0.1088)
   1486. judge (score=0.1087)
   1487. cleft (score=0.1087)
   1488. widen (score=0.1087)
   1489. guest (score=0.1087)
   1490. latin (score=0.1086)
   1491. strap (score=0.1086)
   1492. parch (score=0.1085)
   1493. joyed (score=0.1085)
   1494. pewit (score=0.1085)
   1495. ratio (score=0.1084)
   1496. axled (score=0.1084)
   1497. reman (score=0.1083)
   1498. storm (score=0.1083)
   1499. given (score=0.1083)
   1500. plank (score=0.1083)
   1501. vowed (score=0.1083)
   1502. begot (score=0.1083)
   1503. tubed (score=0.1083)
   1504. haply (score=0.1082)
   1505. pedal (score=0.1082)
   1506. broth (score=0.1082)
   1507. favor (score=0.1081)
   1508. spend (score=0.1080)
   1509. heron (score=0.1080)
   1510. lousy (score=0.1080)
   1511. befit (score=0.1080)
   1512. shelf (score=0.1080)
   1513. built (score=0.1079)
   1514. spina (score=0.1078)
   1515. scion (score=0.1078)
   1516. blank (score=0.1078)
   1517. corky (score=0.1077)
   1518. shawm (score=0.1077)
   1519. biped (score=0.1077)
   1520. slurp (score=0.1077)
   1521. herby (score=0.1076)
   1522. wised (score=0.1076)
   1523. bandy (score=0.1076)
   1524. baric (score=0.1076)
   1525. major (score=0.1075)
   1526. cavil (score=0.1075)
   1527. plasm (score=0.1075)
   1528. basil (score=0.1074)
   1529. recut (score=0.1074)
   1530. grind (score=0.1074)
   1531. wheat (score=0.1073)
   1532. depot (score=0.1073)
   1533. lived (score=0.1072)
   1534. frosh (score=0.1071)
   1535. stink (score=0.1071)
   1536. yoked (score=0.1071)
   1537. baldy (score=0.1070)
   1538. canto (score=0.1070)
   1539. sperm (score=0.1070)
   1540. dinar (score=0.1069)
   1541. lanky (score=0.1068)
   1542. brisk (score=0.1067)
   1543. joked (score=0.1067)
   1544. muted (score=0.1067)
   1545. nervy (score=0.1066)
   1546. first (score=0.1065)
   1547. palmy (score=0.1065)
   1548. moult (score=0.1065)
   1549. glean (score=0.1065)
   1550. vapor (score=0.1064)
   1551. liked (score=0.1063)
   1552. hyper (score=0.1063)
   1553. decal (score=0.1063)
   1554. email (score=0.1062)
   1555. caulk (score=0.1062)
   1556. cubed (score=0.1062)
   1557. prink (score=0.1062)
   1558. sutra (score=0.1061)
   1559. sword (score=0.1061)
   1560. balmy (score=0.1060)
   1561. guard (score=0.1060)
   1562. lumen (score=0.1059)
   1563. curly (score=0.1059)
   1564. quail (score=0.1058)
   1565. resin (score=0.1058)
   1566. tesla (score=0.1058)
   1567. vised (score=0.1058)
   1568. taxol (score=0.1058)
   1569. guilt (score=0.1058)
   1570. brink (score=0.1057)
   1571. mount (score=0.1056)
   1572. straw (score=0.1055)
   1573. rebut (score=0.1055)
   1574. aspen (score=0.1055)
   1575. cruft (score=0.1055)
   1576. flask (score=0.1055)
   1577. smoky (score=0.1055)
   1578. tacky (score=0.1055)
   1579. credo (score=0.1054)
   1580. gaudy (score=0.1054)
   1581. cigar (score=0.1054)
   1582. march (score=0.1054)
   1583. cargo (score=0.1053)
   1584. prism (score=0.1053)
   1585. relax (score=0.1052)
   1586. ocher (score=0.1052)
   1587. deign (score=0.1052)
   1588. sting (score=0.1051)
   1589. medal (score=0.1051)
   1590. erupt (score=0.1050)
   1591. decoy (score=0.1050)
   1592. scamp (score=0.1050)
   1593. fawny (score=0.1049)
   1594. doeth (score=0.1049)
   1595. lefty (score=0.1049)
   1596. arson (score=0.1049)
   1597. fount (score=0.1049)
   1598. versa (score=0.1048)
   1599. admen (score=0.1048)
   1600. twain (score=0.1047)
   1601. drink (score=0.1047)
   1602. froth (score=0.1047)
   1603. bused (score=0.1047)
   1604. snafu (score=0.1046)
   1605. gibed (score=0.1046)
   1606. charm (score=0.1046)
   1607. cowry (score=0.1046)
   1608. frond (score=0.1046)
   1609. perch (score=0.1045)
   1610. viand (score=0.1044)
   1611. biked (score=0.1044)
   1612. ranch (score=0.1044)
   1613. lordy (score=0.1044)
   1614. sedum (score=0.1044)
   1615. flank (score=0.1044)
   1616. mangy (score=0.1044)
   1617. smirk (score=0.1044)
   1618. posit (score=0.1043)
   1619. girly (score=0.1043)
   1620. balky (score=0.1043)
   1621. stoic (score=0.1042)
   1622. baton (score=0.1042)
   1623. scold (score=0.1040)
   1624. plead (score=0.1040)
   1625. sight (score=0.1040)
   1626. amity (score=0.1039)
   1627. filar (score=0.1039)
   1628. thank (score=0.1038)
   1629. handy (score=0.1038)
   1630. fecal (score=0.1038)
   1631. umber (score=0.1038)
   1632. jerky (score=0.1037)
   1633. bring (score=0.1037)
   1634. smith (score=0.1037)
   1635. goeth (score=0.1037)
   1636. wizen (score=0.1036)
   1637. slunk (score=0.1035)
   1638. cabin (score=0.1035)
   1639. hilar (score=0.1035)
   1640. clerk (score=0.1035)
   1641. axmen (score=0.1035)
   1642. mousy (score=0.1035)
   1643. dirty (score=0.1034)
   1644. frisk (score=0.1033)
   1645. quirt (score=0.1033)
   1646. radon (score=0.1033)
   1647. crown (score=0.1033)
   1648. campy (score=0.1033)
   1649. swamp (score=0.1033)
   1650. cloak (score=0.1032)
   1651. inert (score=0.1032)
   1652. cento (score=0.1029)
   1653. query (score=0.1028)
   1654. sirup (score=0.1028)
   1655. feign (score=0.1027)
   1656. zesty (score=0.1027)
   1657. chalk (score=0.1026)
   1658. ouzel (score=0.1026)
   1659. krona (score=0.1026)
   1660. prong (score=0.1026)
   1661. tench (score=0.1026)
   1662. wroth (score=0.1025)
   1663. porgy (score=0.1025)
   1664. ashen (score=0.1024)
   1665. bronc (score=0.1024)
   1666. quest (score=0.1023)
   1667. pecan (score=0.1023)
   1668. scrap (score=0.1023)
   1669. agony (score=0.1021)
   1670. sulky (score=0.1021)
   1671. blurt (score=0.1021)
   1672. mused (score=0.1021)
   1673. basin (score=0.1021)
   1674. wiped (score=0.1020)
   1675. sebum (score=0.1020)
   1676. crush (score=0.1020)
   1677. hotly (score=0.1019)
   1678. capon (score=0.1019)
   1679. gronk (score=0.1019)
   1680. delft (score=0.1019)
   1681. ulnar (score=0.1018)
   1682. vixen (score=0.1018)
   1683. miked (score=0.1018)
   1684. lemur (score=0.1017)
   1685. kefir (score=0.1017)
   1686. black (score=0.1017)
   1687. hived (score=0.1016)
   1688. torch (score=0.1016)
   1689. slung (score=0.1016)
   1690. gouty (score=0.1015)
   1691. resaw (score=0.1014)
   1692. burst (score=0.1014)
   1693. verso (score=0.1014)
   1694. mixed (score=0.1014)
   1695. usher (score=0.1013)
   1696. dreck (score=0.1013)
   1697. techy (score=0.1013)
   1698. fused (score=0.1013)
   1699. prowl (score=0.1012)
   1700. lunar (score=0.1012)
   1701. patio (score=0.1011)
   1702. hanky (score=0.1011)
   1703. toric (score=0.1011)
   1704. scram (score=0.1010)
   1705. calix (score=0.1010)
   1706. swami (score=0.1010)
   1707. stick (score=0.1009)
   1708. chasm (score=0.1009)
   1709. began (score=0.1009)
   1710. video (score=0.1009)
   1711. narco (score=0.1009)
   1712. joust (score=0.1008)
   1713. plein (score=0.1008)
   1714. gauzy (score=0.1008)
   1715. beryl (score=0.1007)
   1716. hiked (score=0.1007)
   1717. fixed (score=0.1007)
   1718. zloty (score=0.1006)
   1719. amped (score=0.1006)
   1720. orbit (score=0.1006)
   1721. newsy (score=0.1005)
   1722. durst (score=0.1005)
   1723. torsi (score=0.1005)
   1724. taxon (score=0.1004)
   1725. rayon (score=0.1004)
   1726. newly (score=0.1003)
   1727. burnt (score=0.1003)
   1728. solum (score=0.1003)
   1729. porky (score=0.1003)
   1730. guano (score=0.1003)
   1731. flour (score=0.1003)
   1732. oring (score=0.1002)
   1733. gamut (score=0.1002)
   1734. clamp (score=0.1002)
   1735. strip (score=0.1002)
   1736. retch (score=0.1002)
   1737. royal (score=0.1002)
   1738. prick (score=0.1000)
   1739. inapt (score=0.0999)
   1740. recap (score=0.0999)
   1741. shock (score=0.0999)
   1742. bronx (score=0.0998)
   1743. aleck (score=0.0998)
   1744. radio (score=0.0998)
   1745. croup (score=0.0996)
   1746. along (score=0.0996)
   1747. bleak (score=0.0996)
   1748. miaow (score=0.0996)
   1749. thanx (score=0.0996)
   1750. twiny (score=0.0996)
   1751. brick (score=0.0995)
   1752. quilt (score=0.0994)
   1753. imbue (score=0.0994)
   1754. argon (score=0.0994)
   1755. stock (score=0.0993)
   1756. relic (score=0.0993)
   1757. largo (score=0.0993)
   1758. nixed (score=0.0992)
   1759. hefty (score=0.0992)
   1760. study (score=0.0992)
   1761. rapid (score=0.0991)
   1762. dashy (score=0.0990)
   1763. demur (score=0.0989)
   1764. voila (score=0.0989)
   1765. dorky (score=0.0989)
   1766. veldt (score=0.0988)
   1767. ached (score=0.0988)
   1768. flout (score=0.0987)
   1769. ghost (score=0.0987)
   1770. unapt (score=0.0987)
   1771. remap (score=0.0986)
   1772. acked (score=0.0986)
   1773. growl (score=0.0986)
   1774. quint (score=0.0985)
   1775. tromp (score=0.0985)
   1776. cloth (score=0.0985)
   1777. lapin (score=0.0984)
   1778. latch (score=0.0983)
   1779. baulk (score=0.0983)
   1780. metro (score=0.0983)
   1781. jibed (score=0.0982)
   1782. flack (score=0.0982)
   1783. rabid (score=0.0982)
   1784. crowd (score=0.0981)
   1785. crimp (score=0.0980)
   1786. wring (score=0.0980)
   1787. exist (score=0.0980)
   1788. burly (score=0.0980)
   1789. speck (score=0.0980)
   1790. fatso (score=0.0979)
   1791. align (score=0.0978)
   1792. phial (score=0.0978)
   1793. plena (score=0.0977)
   1794. prima (score=0.0977)
   1795. strop (score=0.0977)
   1796. batik (score=0.0976)
   1797. neigh (score=0.0976)
   1798. trunk (score=0.0976)
   1799. quash (score=0.0974)
   1800. quoit (score=0.0974)
   1801. viral (score=0.0974)
   1802. shown (score=0.0973)
   1803. blunt (score=0.0973)
   1804. mashy (score=0.0973)
   1805. tepid (score=0.0973)
   1806. spurn (score=0.0972)
   1807. melon (score=0.0971)
   1808. asked (score=0.0971)
   1809. swing (score=0.0971)
   1810. bruin (score=0.0971)
   1811. phony (score=0.0970)
   1812. stoma (score=0.0970)
   1813. delta (score=0.0969)
   1814. lieth (score=0.0969)
   1815. borax (score=0.0969)
   1816. patch (score=0.0969)
   1817. lento (score=0.0969)
   1818. mason (score=0.0969)
   1819. gnash (score=0.0969)
   1820. wordy (score=0.0969)
   1821. recta (score=0.0968)
   1822. whist (score=0.0968)
   1823. jived (score=0.0968)
   1824. proud (score=0.0968)
   1825. debut (score=0.0968)
   1826. amour (score=0.0968)
   1827. weigh (score=0.0967)
   1828. panic (score=0.0966)
   1829. wreck (score=0.0966)
   1830. pieta (score=0.0965)
   1831. pesky (score=0.0965)
   1832. femur (score=0.0964)
   1833. wrong (score=0.0964)
   1834. batch (score=0.0964)
   1835. puked (score=0.0964)
   1836. forky (score=0.0964)
   1837. felon (score=0.0964)
   1838. thorn (score=0.0963)
   1839. purty (score=0.0963)
   1840. doing (score=0.0961)
   1841. cornu (score=0.0961)
   1842. clink (score=0.0960)
   1843. tango (score=0.0960)
   1844. supra (score=0.0960)
   1845. scrod (score=0.0959)
   1846. roman (score=0.0959)
   1847. knelt (score=0.0959)
   1848. julep (score=0.0959)
   1849. scowl (score=0.0959)
   1850. aleph (score=0.0959)
   1851. wormy (score=0.0959)
   1852. noway (score=0.0958)
   1853. spitz (score=0.0958)
   1854. wurst (score=0.0958)
   1855. quark (score=0.0957)
   1856. dowry (score=0.0957)
   1857. overt (score=0.0957)
   1858. donut (score=0.0956)
   1859. audit (score=0.0956)
   1860. zonal (score=0.0955)
   1861. often (score=0.0955)
   1862. guyed (score=0.0955)
   1863. crypt (score=0.0955)
   1864. waspy (score=0.0955)
   1865. dwelt (score=0.0955)
   1866. gleam (score=0.0955)
   1867. fumed (score=0.0954)
   1868. petri (score=0.0954)
   1869. hertz (score=0.0954)
   1870. brown (score=0.0953)
   1871. pilot (score=0.0953)
   1872. bitsy (score=0.0951)
   1873. typed (score=0.0950)
   1874. adept (score=0.0950)
   1875. bacon (score=0.0950)
   1876. tipsy (score=0.0949)
   1877. godly (score=0.0948)
   1878. antsy (score=0.0948)
   1879. kaput (score=0.0948)
   1880. linty (score=0.0948)
   1881. twirl (score=0.0947)
   1882. blend (score=0.0947)
   1883. acorn (score=0.0946)
   1884. devil (score=0.0946)
   1885. frock (score=0.0945)
   1886. tidal (score=0.0945)
   1887. bawdy (score=0.0944)
   1888. drown (score=0.0944)
   1889. wheal (score=0.0944)
   1890. primo (score=0.0943)
   1891. washy (score=0.0943)
